id_usuario,edad_usuario,genero_usuario,fecha_origen_recorrido,id_estacion_origen,nombre_estacion_origen,direccion_estacion_origen,capacidad_estacion_origen,lat_estacion_origen,long_estacion_origen,duracion_recorrido,fecha_destino_recorrido,id_estacion_destino,nombre_estacion_destino,direccion_estacion_destino,capacidad_estacion_destino,lat_estacion_destino,long_estacion_destino,servicio
286013,,,2019-07-01 12:56:47,416.0,Plaza Francisco Ramirez,"Pedraza, Manuela 2700",28.0,-34.5532664,-58.469072,0 days 01:04:27.000000000,2019-07-01 14:01:14,171.0,Pasteur,Pasteur 519,20.0,-34.6032813,-58.399755299999995,nuevo
18761,,,2019-05-12 18:57:37,14.0,Pacifico,"Santa Fe Av. y Bullrich, Int. Av.",30.0,-34.577424,-58.426387,0 days 00:15:52.000000000,2019-05-12 19:13:29,56.0,Plaza Palermo Viejo,Costa Rica y Armenia,16.0,-34.588567,-58.425999,nuevo
203524,,,2019-06-25 14:54:07,6.0,Parque Lezama,"Garcia, Martin Av. 295",20.0,-34.628526,-58.369758,0 days 00:25:11.000000000,2019-06-25 15:19:18,186.0,MANZANA 66,Moreno 2875,20.0,-34.6136356,-58.40644150000001,nuevo
41792,,,2019-04-05 18:14:38,91.0,Pasco,Pasco 708,20.0,-34.6174482,-58.397602,0 days 00:09:37.000000000,2019-04-05 18:24:15,163.0,ONCE II,"Mitre, Bartolome y Pueyrredon Av.",30.0,-34.6095663,-58.406430799999995,nuevo
156137,,,2019-06-26 20:47:07,377.0,ACUÑA DE FIGUEROA Y POTOSI,"Acuña De Figueroa, Francisco 296",16.0,-34.607333000000004,-58.422987,0 days 00:23:34.000000000,2019-06-26 21:10:41,415.0,Gavilan Y Vallese,Gavilan 786,20.0,-34.6203961,-58.46371460000001,nuevo
138812,,,2019-07-21 14:11:44,14.0,Pacifico,"Santa Fe Av. y Bullrich, Int. Av.",30.0,-34.577424,-58.426387,0 days 00:47:31.000000000,2019-07-21 14:59:15,14.0,Pacifico,"Santa Fe Av. y Bullrich, Int. Av.",30.0,-34.577424,-58.426387,nuevo
78074,,,2019-05-24 14:00:39,27.0,Montevideo,Cordoba Av. y Montevideo,16.0,-34.599068,-58.3900887,0 days 00:25:24.000000000,2019-05-24 14:26:03,199.0,ESTADOS UNIDOS Y BOEDO,Estados Unidos 3568,20.0,-34.622260100000005,-58.4160137,nuevo
183078,,,2019-06-12 14:58:51,298.0,Plazoleta 11 de Noviembre,Varela 401,16.0,-34.634443,-58.463437,0 days 00:08:41.000000000,2019-06-12 15:07:32,411.0,Ensenada,Ensenada 413,12.0,-34.63858079999999,-58.476985600000006,nuevo
230573,,,2019-06-26 12:40:51,355.0,Plazoleta Rafael del Riego,O'Higgins 1327,16.0,-34.567504799999995,-58.4465088,0 days 00:10:46.000000000,2019-06-26 12:51:37,436.0,Plaza Colegiales,,28.0,-34.5782972,-58.4450299,nuevo
287429,,,2019-07-16 21:12:02,426.0,PLAZA ALBERTI,Arcos y Roosevelt Franklin D.,20.0,-34.555582,-58.457962,0 days 00:13:50.000000000,2019-07-16 21:25:52,323.0,ECHEVERRIA,Vidal 1981,24.0,-34.565275,-58.459401,nuevo
57657,,,2019-04-09 15:45:45,63.0,Reconquista,Reconquista 76,20.0,-34.5987657,-58.3728605,0 days 00:01:15.000000000,2019-04-09 15:47:00,63.0,Reconquista,Reconquista 76,20.0,-34.5987657,-58.3728605,nuevo
63409,,,2019-06-09 20:31:35,70.0,ARAOZ,Araoz 1413,20.0,-34.5926862,-58.4260597,0 days 00:18:12.000000000,2019-06-09 20:49:47,5.0,Plaza Italia,Sarmiento Av. 2601,42.0,-34.580549700000006,-58.420954200000004,nuevo
74201,,,2019-05-25 18:25:30,166.0,Cementerio de Recoleta,"Lopez, Vicente 2000",20.0,-34.589189700000006,-58.393250699999996,0 days 00:23:10.000000000,2019-05-25 18:48:40,45.0,Uruguay,Uruguay Av. 561,20.0,-34.6018635,-58.3866934,nuevo
102810,,,2019-07-31 13:06:21,392.0,TRONADOR Y GARCÍA DEL RÍO,Tronador y Garcia Del Rio,16.0,-34.554753999999996,-58.48541899999999,0 days 00:46:30.000000000,2019-07-31 13:52:51,392.0,TRONADOR Y GARCÍA DEL RÍO,Tronador y Garcia Del Rio,16.0,-34.554753999999996,-58.48541899999999,nuevo
4869,,,2019-03-02 07:31:03,25.0,Plaza Guemes,"Salguero, Jeronimo y Mansilla, Lucio Norberto, General",24.0,-34.5894269,-58.416117799999995,0 days 00:41:02.000000000,2019-03-02 08:12:05,87.0,Guayaquil,Guayaquil y Doblas,16.0,-34.619845,-58.4314942,nuevo
238547,,,2019-05-29 06:07:01,46.0,Chile,Peru 718,18.0,-34.6163012,-58.37437489999999,0 days 00:11:04.000000000,2019-05-29 06:18:05,168.0,Estados Unidos,Estados Unidos y Lima,16.0,-34.6186217,-58.381227100000004,nuevo
67976,,,2019-03-21 21:38:48,228.0,Madero UCA,"Moreau De Justo, Alicia Av. 1600",20.0,-34.6162819,-58.365744400000004,0 days 00:39:26.000000000,2019-03-21 22:18:14,59.0,Independencia,"Independencia Av. E Irigoyen, Bernardo De",20.0,-34.617771000000005,-58.3804546,nuevo
112351,,,2019-06-12 18:25:58,235.0,JUAN MANUEL DE ROSAS,Triunvirato Av. y Roosevelt Franklin D. Av.,24.0,-34.5737764,-58.4868051,0 days 00:52:57.000000000,2019-06-12 19:18:55,197.0,Quintino Bocayuva,Quintino Bocayuva y Don Bosco,20.0,-34.613448999999996,-58.423396999999994,nuevo
75634,,,2019-06-05 10:14:34,144.0,PUEYRREDÓN,Boulogne Sur Mer 684,20.0,-34.6018744,-58.4060944,0 days 00:07:32.000000000,2019-06-05 10:22:06,171.0,Pasteur,Pasteur 519,20.0,-34.6032813,-58.399755299999995,nuevo
354408,,,2019-07-23 18:49:47,249.0,LEONARDO PEREYRA,California 2990,16.0,-34.649843,-58.388562,0 days 00:10:23.000000000,2019-07-23 19:00:10,310.0,Plaza Sergio Karakachoff,Brandsen y Herrera,16.0,-34.63819,-58.377469999999995,nuevo
88877,,,2019-06-18 17:03:24,426.0,PLAZA ALBERTI,Arcos y Roosevelt Franklin D.,20.0,-34.555582,-58.457962,0 days 00:36:36.000000000,2019-06-18 17:40:00,426.0,PLAZA ALBERTI,Arcos y Roosevelt Franklin D.,20.0,-34.555582,-58.457962,nuevo
284989,,,2019-07-17 12:56:25,155.0,PARQUE JOSE EVARISTO URIBURU,Almafuerte Av. 300,20.0,-34.640961700000005,-58.412560600000006,0 days 00:18:49.000000000,2019-07-17 13:15:14,75.0,Plaza Primero de Mayo,Pichincha 238,20.0,-34.612297600000005,-58.39898710000001,nuevo
329232,,,2019-07-29 12:52:42,254.0,PRIMERA JUNTA,Rivadavia Av. y Barco Centenera Del,16.0,-34.6206836,-58.4415718,0 days 00:32:37.000000000,2019-07-29 13:25:19,385.0,Plaza Aristóbulo Del Valle,"Campana y Sastre, Marcos",16.0,-34.6061187,-58.493419200000005,nuevo
4388,,,2019-02-26 22:18:20,59.0,Independencia,"Independencia Av. E Irigoyen, Bernardo De",20.0,-34.617771000000005,-58.3804546,0 days 00:21:27.000000000,2019-02-26 22:39:47,163.0,ONCE II,"Mitre, Bartolome y Pueyrredon Av.",30.0,-34.6095663,-58.406430799999995,nuevo
310157,,,2019-07-15 22:03:34,411.0,Ensenada,Ensenada 413,12.0,-34.63858079999999,-58.476985600000006,0 days 00:06:34.000000000,2019-07-15 22:10:08,407.0,Parque Avellaneda,Directorio Av. y Fernandez,28.0,-34.6429977,-58.4815713,nuevo
20676_0,26.0,MASCULINO,2019-01-13 02:31:33,77.0,Sarandí,Sarandí entre Adolfo Alsina e Hipólito Yrigoyen,,-34.6112703094325,-58.3948309043474,0 days 00:11:08.000000000,2019-01-13 02:42:41,69.0,Ecuador,Ecuador 1200 y Mansilla,,-34.5958623506374,-58.4043560649594,antiguo
227446,,,2019-07-12 07:41:23,134.0,DON BOSCO,Don Bosco 3490,20.0,-34.611801299999996,-58.4150532,0 days 00:06:17.000000000,2019-07-12 07:47:40,204.0,Hipólito Yrigoyen,"Yrigoyen, Hipolito Av. 4300",24.0,-34.6148209,-58.4278453,nuevo
290403,,,2019-06-05 13:35:25,233.0,Plaza República De Mexico,La Pampa 693,24.0,-34.553976500000005,-58.43603670000001,0 days 01:03:04.000000000,2019-06-05 14:38:29,246.0,Sucre y Dragones,"Sucre, Antonio Jose De, Mcal. 877",16.0,-34.554326,-58.438925600000005,nuevo
87514,,,2019-05-27 16:04:05,163.0,ONCE II,"Mitre, Bartolome y Pueyrredon Av.",30.0,-34.6095663,-58.406430799999995,0 days 00:10:39.000000000,2019-05-27 16:14:44,69.0,Ecuador,Ecuador 1226,16.0,-34.5961006,-58.4046092,nuevo
168264,,,2019-06-27 10:45:34,50.0,Hospital Rivadavia,Pereyra Lucena 2516,19.0,-34.5837348,-58.4010798,0 days 00:27:33.000000000,2019-06-27 11:13:07,99.0,Malabia,Malabia 780,20.0,-34.596096100000004,-58.435407999999995,nuevo
181929,,,2019-05-21 17:58:18,281.0,Plaza Irlanda,Gaona Av. 2200,16.0,-34.6138773,-58.45837420000001,0 days 00:26:40.000000000,2019-05-21 18:24:58,74.0,INSTITUTO  LELOIR,"Ibarbourou, Juana De y Patricias Argentinas Av.",24.0,-34.6043825,-58.4346338,nuevo
296123,,,2019-06-09 14:02:52,5.0,Plaza Italia,Sarmiento Av. 2601,42.0,-34.580549700000006,-58.420954200000004,0 days 01:37:03.000000000,2019-06-09 15:39:55,5.0,Plaza Italia,Sarmiento Av. 2601,42.0,-34.580549700000006,-58.420954200000004,nuevo
263460,,,2019-06-04 14:16:50,222.0,Godoy Cruz y Libertador,Godoy Cruz 3279,20.0,-34.5727715,-58.4206642,0 days 00:10:42.000000000,2019-06-04 14:27:32,308.0,Solar de la Abadía,Maure 1819,20.0,-34.567639,-58.436847,nuevo
37443,,,2019-04-10 11:45:45,6.0,Parque Lezama,"Garcia, Martin Av. 295",20.0,-34.628526,-58.369758,0 days 00:45:52.000000000,2019-04-10 12:31:37,26.0,JUANA MANSO I,"Manso Juana y De La Barra,  Emma",24.0,-34.600460600000005,-58.3636593,nuevo
2518,,,2019-05-10 08:40:48,144.0,PUEYRREDÓN,Boulogne Sur Mer 684,20.0,-34.6018744,-58.4060944,0 days 00:04:15.000000000,2019-05-10 08:45:03,165.0,PLAZA MONSEÑOR MIGUEL DE ANDREA,"Anchorena, Tomas Manuel De, Dr. y Cabrera, Jose A.",12.0,-34.597048,-58.407614,nuevo
189966,,,2019-07-04 19:20:01,137.0,AZOPARDO Y CHILE,Azopardo 700,20.0,-34.6155977,-58.367492299999995,0 days 00:26:53.000000000,2019-07-04 19:46:54,118.0,MEXICO,Saavedra y Mexico,20.0,-34.6170196,-58.402653099999995,nuevo
207513,,,2019-06-25 11:34:43,64.0,RIOBAMBA,Riobamba 1264,20.0,-34.5936508,-58.394108700000004,0 days 00:57:57.000000000,2019-06-25 12:32:40,236.0,Plaza Rafael Hernandez,Vuelta De Obligado 2004,16.0,-34.5623422,-58.455048399999995,nuevo
132844,,,2019-05-02 08:57:11,59.0,Independencia,"Independencia Av. E Irigoyen, Bernardo De",20.0,-34.617771000000005,-58.3804546,0 days 00:12:58.000000000,2019-05-02 09:10:09,23.0,Suipacha,Suipacha y Viamonte,12.0,-34.600309499999995,-58.3793463,nuevo
150042,,,2019-06-18 13:24:30,207.0,Armenia,Armenia 2315,20.0,-34.5852485,-58.420906,0 days 00:28:05.000000000,2019-06-18 13:52:35,5.0,Plaza Italia,Sarmiento Av. 2601,42.0,-34.580549700000006,-58.420954200000004,nuevo
229975,,,2019-06-17 22:38:16,382.0,Biarritz,Biarritz 2403,16.0,-34.605452,-58.477426,0 days 00:30:41.000000000,2019-06-17 23:08:57,388.0,Andonaegui,Andonaegui 1902,20.0,-34.580927,-58.48455,nuevo
35499,,,2019-03-22 07:19:50,75.0,Plaza Primero de Mayo,Pichincha 238,20.0,-34.612297600000005,-58.39898710000001,0 days 00:25:25.000000000,2019-03-22 07:45:15,99.0,Malabia,Malabia 780,20.0,-34.596096100000004,-58.435407999999995,nuevo
72464,,,2019-07-14 08:47:23,317.0,GIRIBONE,Giribone 1101,20.0,-34.5797368,-58.457814600000006,0 days 00:08:32.000000000,2019-07-14 08:55:55,248.0,Plaza Zapiola,Donado 2001,20.0,-34.5738411,-58.4742812,nuevo
402556,,,2019-07-15 14:29:02,74.0,INSTITUTO  LELOIR,"Ibarbourou, Juana De y Patricias Argentinas Av.",24.0,-34.6043825,-58.4346338,0 days 00:18:01.000000000,2019-07-15 14:47:03,254.0,PRIMERA JUNTA,Rivadavia Av. y Barco Centenera Del,16.0,-34.6206836,-58.4415718,nuevo
232721,,,2019-07-30 22:19:17,399.0,Parque Chacabuco  I,"Peron, Eva Av. y Achaval",20.0,-34.6340414,-58.446273,0 days 00:45:43.000000000,2019-07-30 23:05:00,399.0,Parque Chacabuco  I,"Peron, Eva Av. y Achaval",20.0,-34.6340414,-58.446273,nuevo
215557,,,2019-05-30 13:55:31,131.0,HOSPITAL DE CLÍNICAS,,16.0,-34.59840429999999,-58.399015799999994,0 days 00:14:16.000000000,2019-05-30 14:09:47,2.0,Retiro I,"Ramos Mejia, Jose Maria, Dr. Av. y Del Libertador Av.",20.0,-34.59242329999999,-58.37471510000001,nuevo
265523,,,2019-06-26 16:39:02,229.0,PLAZOLETA CELEDONIO FLORES,Cordoba 6599,12.0,-34.5813811,-58.4514575,0 days 00:44:46.000000000,2019-06-26 17:23:48,355.0,Plazoleta Rafael del Riego,O'Higgins 1327,16.0,-34.567504799999995,-58.4465088,nuevo
42635,,,2019-03-17 19:45:19,29.0,Parque Centenario,Patricias Argentinas Av. y Estivao,30.0,-34.6079414,-58.4335573,0 days 00:13:52.000000000,2019-03-17 19:59:11,17.0,Plaza Almagro,Bulnes 441,20.0,-34.606410100000005,-58.418730599999996,nuevo
18663,,,2019-05-26 21:16:13,206.0,Fitz Roy & Gorriti,Fitz Roy y Gorriti,16.0,-34.5849119,-58.4372524,0 days 01:40:05.000000000,2019-05-26 22:56:18,200.0,AUSTRIA Y FRENCH,Austria 2080,20.0,-34.5883282,-58.4038684,nuevo
180707,,,2019-06-01 21:04:50,366.0,Plaza Ramon Falcon,"Falcon, Ramon L.,Cnel. 3991",20.0,-34.635402,-58.482602,0 days 01:43:27.000000000,2019-06-01 22:48:17,83.0,Paraná,Lavalle 1590,20.0,-34.603269,-58.3893728,nuevo
90972,,,2019-06-15 16:08:16,13.0,ONCE,Pueyrredon Av. y Rivadavia Av.,30.0,-34.61009,-58.406000000000006,0 days 00:12:13.000000000,2019-06-15 16:20:29,377.0,ACUÑA DE FIGUEROA Y POTOSI,"Acuña De Figueroa, Francisco 296",16.0,-34.607333000000004,-58.422987,nuevo
354949,,,2019-06-26 12:37:48,131.0,HOSPITAL DE CLÍNICAS,,16.0,-34.59840429999999,-58.399015799999994,0 days 00:32:21.000000000,2019-06-26 13:10:09,214.0,Armenia y Gorriti,Armenia 1525,16.0,-34.5905808,-58.428962399999996,nuevo
212820,,,2019-06-04 08:07:14,400.0,De Los Incas,Donado 1378,16.0,-34.579751,-58.471003,0 days 00:08:40.000000000,2019-06-04 08:15:54,257.0,Plaza Marcos Sastre,Miller y Monroe,24.0,-34.570828999999996,-58.481232999999996,nuevo
174893,,,2019-05-19 19:57:46,29.0,Parque Centenario,Patricias Argentinas Av. y Estivao,30.0,-34.6079414,-58.4335573,0 days 00:32:47.000000000,2019-05-19 20:30:33,120.0,HOSPITAL RAMOS MEJIA,Agrelo 3084,20.0,-34.617509000000005,-58.409287600000006,nuevo
142350,,,2019-06-14 17:27:23,399.0,Parque Chacabuco  I,"Peron, Eva Av. y Achaval",20.0,-34.6340414,-58.446273,0 days 00:36:18.000000000,2019-06-14 18:03:41,343.0,Parque Chacabuco II,Asamblea Av. y Faraday,20.0,-34.635727200000005,-58.4411639,nuevo
628680_0,29.0,MASCULINO,2019-02-07 21:58:45,188.0,Aranguren,Aranguren 188 entre Portugal y Eduardo Acevedo,,-34.6107962769337,-58.433506016027,0 days 00:13:55.000000000,2019-02-07 22:12:40,158.0,Villarroel,Villarroel y Humboldt,,-34.5928392137991,-58.44509865535971,antiguo
349662_0,70.0,MASCULINO,2019-01-16 10:25:40,7.0,Obelisco,Av. 9 de Julio y Tte. Gral Juan Domingo Perón,,-34.6058404963166,-58.3809896041082,0 days 00:09:13.000000000,2019-01-16 10:34:53,76.0,Ayacucho,Ayacucho entre Perón Juan y Bartolomé Mitre,,-34.607572645092,-58.3949273062838,antiguo
58988,,,2019-07-11 13:45:11,361.0,Plaza J.J. Paso,Moldes 1399,20.0,-34.569146999999994,-58.453731999999995,0 days 00:45:25.000000000,2019-07-11 14:30:36,324.0,JURAMENTO,Juramento 5209,16.0,-34.578933,-58.4840556,nuevo
238128,,,2019-06-13 22:40:10,332.0,Nogoya Y Argerich,Argerich 3018,16.0,-34.602133,-58.490891000000005,0 days 00:20:10.000000000,2019-06-13 23:00:20,385.0,Plaza Aristóbulo Del Valle,"Campana y Sastre, Marcos",16.0,-34.6061187,-58.493419200000005,nuevo
66725,,,2019-04-14 02:53:00,69.0,Ecuador,Ecuador 1226,16.0,-34.5961006,-58.4046092,0 days 00:08:58.000000000,2019-04-14 03:01:58,9.0,Parque Las Heras,"Diaz, Cnel. Av. 2300",24.0,-34.585443,-58.407741,nuevo
352421,,,2019-07-14 13:35:42,211.0,Plaza Garay,"Garay, Juan De Av. y Saenz Peña, Luis, Pres.",20.0,-34.6266267,-58.3879696,0 days 00:15:43.000000000,2019-07-14 13:51:25,188.0,Jorgelina De Simone,Cochabamba 1755,20.0,-34.623923,-58.3904814,nuevo
309496,,,2019-06-08 15:38:21,277.0,PLAZA BOLIVIA,Olleros Av. y Del Libertador Av.,12.0,-34.5634645,-58.43603670000001,0 days 00:13:24.000000000,2019-06-08 15:51:45,322.0,MONTAÑESES,Montañeses 2786,20.0,-34.5513269,-58.4541858,nuevo
163083,,,2019-06-07 03:04:25,211.0,Plaza Garay,"Garay, Juan De Av. y Saenz Peña, Luis, Pres.",20.0,-34.6266267,-58.3879696,0 days 00:21:22.000000000,2019-06-07 03:25:47,154.0,GALLO,Gallo 789,20.0,-34.6005484,-58.412284899999996,nuevo
4784,,,2019-06-22 21:48:57,175.0,Constitución,"Garay, Juan De Av. 1050",36.0,-34.6267408,-58.38093489999999,0 days 00:13:53.000000000,2019-06-22 22:02:50,8.0,Congreso,"Cevallos, Virrey y Yrigoyen, Hipolito Av.",24.0,-34.6094218,-58.3893364,nuevo
365441,,,2019-06-27 15:39:50,226.0,Virrey Liniers,Salcedo 3408,20.0,-34.633334999999995,-58.41322629999999,0 days 01:12:38.000000000,2019-06-27 16:52:28,226.0,Virrey Liniers,Salcedo 3408,20.0,-34.633334999999995,-58.41322629999999,nuevo
81729,,,2019-07-19 22:32:59,378.0,HOSPITAL ALVAREZ,Estado Plurinacional De Bolivia 683,20.0,-34.623123,-58.468287,0 days 00:31:01.000000000,2019-07-19 23:04:00,144.0,PUEYRREDÓN,Boulogne Sur Mer 684,20.0,-34.6018744,-58.4060944,nuevo
484291_0,20.0,MASCULINO,2019-01-24 23:31:34,58.0,Ministro Carranza,Santa Fe 5327 entre Dorrego y Arévalo,,-34.575189674801,-58.434626316998205,0 days 00:21:45.000000000,2019-01-24 23:53:19,194.0,Perón y Francisco Acuña de Figueroa,"Perón, Juan Domingo Tte 3989 entre Francisco Acuña de Figueroa y Medrano",,-34.605952483313395,-58.4225720421175,antiguo
441751_0,21.0,MASCULINO,2019-01-15 10:37:53,174.0,Ministerio de Educación,Marcelo T De Alvear 1698 y Rodríguez Peña,,-34.5972614724898,-58.391548775098705,0 days 00:15:56.000000000,2019-01-15 10:53:49,16.0,Legislatura,Perú y Diagonal Sur,,-34.6099593400598,-58.374717240582,antiguo
23996,,,2019-06-26 20:54:58,399.0,Parque Chacabuco  I,"Peron, Eva Av. y Achaval",20.0,-34.6340414,-58.446273,0 days 00:19:51.000000000,2019-06-26 21:14:49,340.0,Flores,Bogota 2620,12.0,-34.626242,-58.46732900000001,nuevo
84739,,,2019-07-26 12:45:43,430.0,Claudia Pia Braudacco,Esmeralda y Rivadavia Av.,12.0,-34.607981,-58.377885600000006,0 days 00:22:26.000000000,2019-07-26 13:08:09,57.0,BELGRANO,Balcarce 482,16.0,-34.6134468,-58.3706051,nuevo
70612,,,2019-05-29 22:50:06,66.0,Billinghurst,"Carcova, De La 3508",20.0,-34.5945475,-58.4138713,0 days 00:51:01.000000000,2019-05-29 23:41:07,66.0,Billinghurst,"Carcova, De La 3508",20.0,-34.5945475,-58.4138713,nuevo
28810,,,2019-05-29 14:06:51,293.0,Bonifacio,"Bonifacio, Jose 381",16.0,-34.6264943,-58.432440500000006,0 days 00:30:55.000000000,2019-05-29 14:37:46,165.0,PLAZA MONSEÑOR MIGUEL DE ANDREA,"Anchorena, Tomas Manuel De, Dr. y Cabrera, Jose A.",12.0,-34.597048,-58.407614,nuevo
75351,,,2019-05-07 16:16:34,99.0,Malabia,Malabia 780,20.0,-34.596096100000004,-58.435407999999995,0 days 00:06:12.000000000,2019-05-07 16:22:46,31.0,Padilla,"Padilla y Alvarez, Julian",20.0,-34.6032081,-58.43964570000001,nuevo
235249,,,2019-06-04 14:34:12,308.0,Solar de la Abadía,Maure 1819,20.0,-34.567639,-58.436847,0 days 00:08:23.000000000,2019-06-04 14:42:35,313.0,UNIVERSIDAD DE BELGRANO,Zabala 1920,20.0,-34.565003000000004,-58.4449536,nuevo
404063,,,2019-07-20 15:19:44,8.0,Congreso,"Cevallos, Virrey y Yrigoyen, Hipolito Av.",24.0,-34.6094218,-58.3893364,0 days 01:14:30.000000000,2019-07-20 16:34:14,289.0,BARRANCAS DE BELGRANO,"Sucre, Antonio Jose De, Mcal. y Vertiz Virrey Av.",24.0,-34.559793400000004,-58.4484316,nuevo
55301,,,2019-05-21 16:25:52,58.0,Ministro Carranza,Santa Fe Av. y Dorrego,20.0,-34.575277299999996,-58.43468829999999,0 days 01:04:08.000000000,2019-05-21 17:30:00,274.0,Ciudad De La Paz,Ciudad De La Paz 2816,24.0,-34.5563511,-58.4630428,nuevo
333012,,,2019-07-13 13:01:20,99.0,Malabia,Malabia 780,20.0,-34.596096100000004,-58.435407999999995,0 days 00:18:53.000000000,2019-07-13 13:20:13,90.0,GUTIERREZ,"Gutierrez, Juan Maria 2685",20.0,-34.5866324,-58.39987489999999,nuevo
366979,,,2019-06-26 15:37:58,21.0,Parque Patricios,Iguazu y Uspallata,24.0,-34.63968320000001,-58.4062115,0 days 00:43:03.000000000,2019-06-26 16:21:01,107.0,HOSPITAL GARRAHAN,Brasil y Pichincha Av.,16.0,-34.630373999999996,-58.395852000000005,nuevo
405530,,,2019-07-22 22:53:01,253.0,Boedo & Venezuela,Boedo Av. y Republica Bolivariana De Venezuela,20.0,-34.617280799999996,-58.4167728,0 days 00:37:43.000000000,2019-07-22 23:30:44,199.0,ESTADOS UNIDOS Y BOEDO,Estados Unidos 3568,20.0,-34.622260100000005,-58.4160137,nuevo
5763,,,2019-05-17 09:19:49,5.0,Plaza Italia,Sarmiento Av. 2601,42.0,-34.580549700000006,-58.420954200000004,0 days 01:18:28.000000000,2019-05-17 10:38:17,210.0,General Urquiza,"Figueroa Alcorta, Pres. Av. y Sarmiento Av.",20.0,-34.572132,-58.4113228,nuevo
167555,,,2019-07-18 17:37:06,131.0,HOSPITAL DE CLÍNICAS,,16.0,-34.59840429999999,-58.399015799999994,0 days 00:11:43.000000000,2019-07-18 17:48:49,122.0,COSTA RICA,Costa Rica 4090,20.0,-34.5916569,-58.4204199,nuevo
225512,,,2019-05-27 18:23:03,87.0,Guayaquil,Guayaquil y Doblas,16.0,-34.619845,-58.4314942,0 days 00:18:27.000000000,2019-05-27 18:41:30,146.0,HOSPITAL FRANCES,"Calvo, Carlos 3024",20.0,-34.6221118,-58.4078419,nuevo
243081,,,2019-06-26 07:59:00,411.0,Ensenada,Ensenada 413,12.0,-34.63858079999999,-58.476985600000006,0 days 00:05:02.000000000,2019-06-26 08:04:02,271.0,Venancio Flores,"Argerich y Flores, Venancio, Gral.",20.0,-34.63008,-58.47426,nuevo
266070,,,2019-06-02 21:12:09,102.0,ROSETI,Roseti 50,12.0,-34.5864287,-58.445819900000004,0 days 00:20:35.000000000,2019-06-02 21:32:44,358.0,Balbín,Conesa 2519,12.0,-34.561546500000006,-58.4655255,nuevo
77372,,,2019-06-23 03:33:59,205.0,F.J.Santamaria de Oro,Fray Justo Santamaria De Oro y Guatemala,16.0,-34.583273299999995,-58.427956200000004,0 days 00:36:35.000000000,2019-06-23 04:10:34,170.0,SAN LUIS Y ECUADOR,San Luis 2862,20.0,-34.599664399999995,-58.40610229999999,nuevo
194402,,,2019-07-01 08:38:46,322.0,MONTAÑESES,Montañeses 2786,20.0,-34.5513269,-58.4541858,0 days 00:09:42.000000000,2019-07-01 08:48:28,275.0,PLAZA NORUEGA,Ciudad De La Paz y Mendoza,20.0,-34.5619095,-58.45857289999999,nuevo
462387_0,21.0,MASCULINO,2019-02-02 15:26:20,65.0,Julián Álvarez,Güemes 3822 entre Julián Álvarez y Araoz,,-34.5872157390033,-58.4159396842283,0 days 00:06:57.000000000,2019-02-02 15:33:17,89.0,Cabello,Cabello entre Cnel Díaz y Ortiz de Ocampo,,-34.5824723755753,-58.4053126989307,antiguo
29352,,,2019-05-28 14:36:33,70.0,ARAOZ,Araoz 1413,20.0,-34.5926862,-58.4260597,0 days 00:16:27.000000000,2019-05-28 14:53:00,70.0,ARAOZ,Araoz 1413,20.0,-34.5926862,-58.4260597,nuevo
358015,,,2019-07-28 15:10:42,44.0,Ecoparque,Del Libertador Av. 3260,20.0,-34.5755148,-58.413882900000004,0 days 01:22:12.000000000,2019-07-28 16:32:54,222.0,Godoy Cruz y Libertador,Godoy Cruz 3279,20.0,-34.5727715,-58.4206642,nuevo
379064_0,31.0,MASCULINO,2019-01-31 08:30:05,106.0,Rincón,Venezuela 2091 y Rincón,,-34.6151962004792,-58.3958974659054,0 days 00:16:51.000000000,2019-01-31 08:46:56,17.0,Plaza Almagro,Plaza Almagro,,-34.606398525093304,-58.41883221444161,antiguo
348668,,,2019-07-24 14:54:33,257.0,Plaza Marcos Sastre,Miller y Monroe,24.0,-34.570828999999996,-58.481232999999996,0 days 00:04:11.000000000,2019-07-24 14:58:44,235.0,JUAN MANUEL DE ROSAS,Triunvirato Av. y Roosevelt Franklin D. Av.,24.0,-34.5737764,-58.4868051,nuevo
77656,,,2019-04-06 09:58:36,6.0,Parque Lezama,"Garcia, Martin Av. 295",20.0,-34.628526,-58.369758,0 days 01:49:03.000000000,2019-04-06 11:47:39,46.0,Chile,Peru 718,18.0,-34.6163012,-58.37437489999999,nuevo
100443,,,2019-07-30 01:17:00,186.0,MANZANA 66,Moreno 2875,20.0,-34.6136356,-58.40644150000001,0 days 00:11:15.000000000,2019-07-30 01:28:15,168.0,Estados Unidos,Estados Unidos y Lima,16.0,-34.6186217,-58.381227100000004,nuevo
13642,,,2019-07-30 07:24:16,94.0,GÚZMAN,Guzman 129,30.0,-34.591511,-58.449652,0 days 00:08:43.000000000,2019-07-30 07:32:59,102.0,ROSETI,Roseti 50,12.0,-34.5864287,-58.445819900000004,nuevo
88370,,,2019-03-29 13:21:59,4.0,Plaza Roma,Lavalle y Bouchard,20.0,-34.6017255,-58.368762800000006,0 days 00:26:57.000000000,2019-03-29 13:48:56,69.0,Ecuador,Ecuador 1226,16.0,-34.5961006,-58.4046092,nuevo
